"neighbourhood_name","species_name","range_trees","mean_trees","total_trees","unique_cultivars"
"HASTINGS-SUNRISE","TASHKENTENSIS",241935,164851.666666667,9,1
"HASTINGS-SUNRISE","TATARICUM",25885,158928.333333333,9,1
"HASTINGS-SUNRISE","THUNBERGII",1,7463.5,4,1
"HASTINGS-SUNRISE","THURINGIACA   X",0,182744,1,1
"HASTINGS-SUNRISE","TRANSITORIA",0,249322,1,1
"HASTINGS-SUNRISE","TRIACANTHOS",247121,161864.045454545,12100,5
"HASTINGS-SUNRISE","TRICHOCARPA",0,194271,1,1
"HASTINGS-SUNRISE","TRUNCATUM",230653,214641.925233645,11449,3
"HASTINGS-SUNRISE","TULIPIFERA",202309,120739.978723404,2209,2
"HASTINGS-SUNRISE","TYPHINA",74421,105253.666666667,9,1
"HASTINGS-SUNRISE","VELUTINA",103697,25873.9130434783,529,1
"HASTINGS-SUNRISE","VIRGINIANA",87086,121738,225,2
"HASTINGS-SUNRISE","VULGARIS",0,66765,1,1
"HASTINGS-SUNRISE","WATERERI  X",120572,115244.928571429,196,1
"HASTINGS-SUNRISE","X WAREI",12425,263382.363636364,121,1
"HASTINGS-SUNRISE","X YEDOENSIS",258961,177802.698492462,39601,1
"HASTINGS-SUNRISE","XX",258805,181210.539130435,13225,11
"HASTINGS-SUNRISE","YUNNANENSIS",0,117770,1,1
"HASTINGS-SUNRISE","ZUMI",217255,172461.0078125,16384,1
"KENSINGTON-CEDAR COTTAGE","ABIES",161236,153062,225,1
"KENSINGTON-CEDAR COTTAGE","ACERIFOLIA   X",180859,167643.578125,4096,2
"KENSINGTON-CEDAR COTTAGE","ACUTISSIMA",210347,135120.395061728,6561,1
"KENSINGTON-CEDAR COTTAGE","ALBA",0,26581,1,1
"KENSINGTON-CEDAR COTTAGE","ALNIFOLIA",118305,166882.692307692,169,2
"KENSINGTON-CEDAR COTTAGE","AMERICANA",245314,115666.002677376,558009,5
"KENSINGTON-CEDAR COTTAGE","ANGUSTIFOLIA",110122,24284.5,64,1
"KENSINGTON-CEDAR COTTAGE","ANTARTICA",71966,192823,4,1
"KENSINGTON-CEDAR COTTAGE","AQUIFOLIUM",182473,100322.307692308,169,1
"KENSINGTON-CEDAR COTTAGE","ARBOREUM",0,104517,1,1
"KENSINGTON-CEDAR COTTAGE","ARIA",234908,169457.28125,4096,2
"KENSINGTON-CEDAR COTTAGE","ARNOLDIANA X",153649,152680.25,16,1
"KENSINGTON-CEDAR COTTAGE","ATLANTICA",0,223314,1,1
"KENSINGTON-CEDAR COTTAGE","AUCUPARIA",211219,125474.25,576,2
"KENSINGTON-CEDAR COTTAGE","AVIUM",240083,50775.4677419355,3844,2
"KENSINGTON-CEDAR COTTAGE","BABYLONICA",74638,181963.333333333,9,1
"KENSINGTON-CEDAR COTTAGE","BACCATA",142382,87386.6111111111,324,1
"KENSINGTON-CEDAR COTTAGE","BANKSIANA",48935,101858.666666667,9,1
"KENSINGTON-CEDAR COTTAGE","BARBATUM",3,189936.666666667,9,1
"KENSINGTON-CEDAR COTTAGE","BETULUS",241932,126608.941532258,246016,5
"KENSINGTON-CEDAR COTTAGE","BIGNONIOIDES",0,112580,1,1
"KENSINGTON-CEDAR COTTAGE","BILOBA",206965,185554,81,2
"KENSINGTON-CEDAR COTTAGE","BLIREANA",98669,67196.25,16,1
"KENSINGTON-CEDAR COTTAGE","BUNGEI",0,171518,1,1
"KENSINGTON-CEDAR COTTAGE","CALLERYANA",251545,160301.198529412,18496,5
"KENSINGTON-CEDAR COTTAGE","CAMPESTRE",250875,116446.545180723,110224,5
"KENSINGTON-CEDAR COTTAGE","CANADENSIS",247380,152845.651162791,1849,1
"KENSINGTON-CEDAR COTTAGE","CAPPADOCICUM",220377,175174,676,2
"KENSINGTON-CEDAR COTTAGE","CARNEA   X",171794,111488.43902439,1681,1
"KENSINGTON-CEDAR COTTAGE","CAROLINIANA",252800,166886.626666667,5625,1
"KENSINGTON-CEDAR COTTAGE","CARPINIFOLIA",116314,34859.6875,256,1
"KENSINGTON-CEDAR COTTAGE","CERASIFERA",245914,115678.368043088,310249,3
"KENSINGTON-CEDAR COTTAGE","CHINENSE",89176,175711.291666667,576,1
"KENSINGTON-CEDAR COTTAGE","CIRCINATUM",178720,100382,9,1
"KENSINGTON-CEDAR COTTAGE","COCCINEA",188182,48268.3225806452,961,1
"KENSINGTON-CEDAR COTTAGE","COLUMA",47,205100.333333333,9,1
"KENSINGTON-CEDAR COTTAGE","COLURNA",223233,191596,16,1
"KENSINGTON-CEDAR COTTAGE","COMMUNIS",6,11591,49,1
"KENSINGTON-CEDAR COTTAGE","CONTORTA",0,35062,1,1
"KENSINGTON-CEDAR COTTAGE","CONTROVERSA",34424,238527.8,25,1
"KENSINGTON-CEDAR COTTAGE","CORDATA",157913,60727.7777777778,11664,3
"KENSINGTON-CEDAR COTTAGE","CRENATA",129189,160769.953488372,1849,1
"KENSINGTON-CEDAR COTTAGE","CRUS-GALLI",31667,144803.88,625,1
"KENSINGTON-CEDAR COTTAGE","DECURRENS",14,116424,9,1
"KENSINGTON-CEDAR COTTAGE","DENUDATA",12443,191685.5,64,1
"KENSINGTON-CEDAR COTTAGE","DEODARA",182660,87811.2222222222,81,1
"KENSINGTON-CEDAR COTTAGE","DIOICUS",0,231621,1,1
"KENSINGTON-CEDAR COTTAGE","DOUGLASII",240475,186192.941176471,1156,1
"KENSINGTON-CEDAR COTTAGE","EUCHLORA   X",188929,88090.5794392523,103041,1
"KENSINGTON-CEDAR COTTAGE","EXCELSIOR",178196,85526.2473684211,36100,4
"KENSINGTON-CEDAR COTTAGE","FLORIBUNDA",163168,88644.2321428571,12544,1
"KENSINGTON-CEDAR COTTAGE","FLORIDA",168225,153517.888888889,81,2
"KENSINGTON-CEDAR COTTAGE","FORTUNEI",0,24535,1,1
"KENSINGTON-CEDAR COTTAGE","FRAINETTO",0,15649,1,1
"KENSINGTON-CEDAR COTTAGE","FREEMANI   X",238275,178086.23030303,108900,4
"KENSINGTON-CEDAR COTTAGE","GIGANTEUM",179329,93848.5,4,1
"KENSINGTON-CEDAR COTTAGE","GINNALA",202856,62907.8453608248,9409,1
"KENSINGTON-CEDAR COTTAGE","GLABRUM",3,26501.5,4,1
"KENSINGTON-CEDAR COTTAGE","GLAUCA",196780,100670.666666667,9,1
"KENSINGTON-CEDAR COTTAGE","GLYPTOSTROBOIDES",167327,100114,289,1
"KENSINGTON-CEDAR COTTAGE","GRANDIFLORA",104106,84801.6666666667,9,2
"KENSINGTON-CEDAR COTTAGE","GRANDIFLORA X",12452,239346,4,1
"KENSINGTON-CEDAR COTTAGE","GRANDIS",221133,187658.35,400,1
"KENSINGTON-CEDAR COTTAGE","GRISEUM",231973,143809.547619048,1764,1
"KENSINGTON-CEDAR COTTAGE","HETEROPHYLLA",196788,93265.3571428571,196,1
"KENSINGTON-CEDAR COTTAGE","HIPPOCASTANUM",223854,52185.3431952663,28561,1
"KENSINGTON-CEDAR COTTAGE","HUPEHENSIS",1,181934.5,4,1
"KENSINGTON-CEDAR COTTAGE","INVOLUCRATA",79605,189447.75,144,1
"KENSINGTON-CEDAR COTTAGE","JACQUEMONTII",75439,171178,9,1
"KENSINGTON-CEDAR COTTAGE","JAPONICA",245829,149456.925675676,21904,3
"KENSINGTON-CEDAR COTTAGE","JAPONICUM",233142,172490.201754386,12996,2
"KENSINGTON-CEDAR COTTAGE","KEWENSIS X",165603,163232.8,25,1
"KENSINGTON-CEDAR COTTAGE","KOBUS",250870,139368.5,65536,1
"KENSINGTON-CEDAR COTTAGE","KOUSA",218613,158561.12195122,1681,3
"KENSINGTON-CEDAR COTTAGE","LAVALLEI  X",242009,176429.095238095,21609,1
"KENSINGTON-CEDAR COTTAGE","LAWSONIANA",250680,116830.772727273,1936,1
"KENSINGTON-CEDAR COTTAGE","LILIIFLORA",0,178712,1,1
"KENSINGTON-CEDAR COTTAGE","LUSITANICA",0,15650,1,1
"KENSINGTON-CEDAR COTTAGE","LUTEA",0,168613,1,1
"KENSINGTON-CEDAR COTTAGE","MAACKII",0,78822,1,1
"KENSINGTON-CEDAR COTTAGE","MACROCARPA",47366,164521,4,1
"KENSINGTON-CEDAR COTTAGE","MACROPHYLLUM",229670,118021.6875,256,1
"KENSINGTON-CEDAR COTTAGE","MATSUDANA",143065,169339,9,1
"KENSINGTON-CEDAR COTTAGE","MENZIESII",262270,140176.882978723,8836,1
"KENSINGTON-CEDAR COTTAGE","MOLLIS",1,30614.5,4,1
"KENSINGTON-CEDAR COTTAGE","MONADELPHA",115582,231061.8,25,1
"KENSINGTON-CEDAR COTTAGE","MONOGYNA",61741,54123.5,4,1
"KENSINGTON-CEDAR COTTAGE","MORDENSIS",232161,176297.253521127,5041,2
"KENSINGTON-CEDAR COTTAGE","NEGUNDO",206391,52481.625,64,1
"KENSINGTON-CEDAR COTTAGE","NIGRA",185034,106557.037037037,729,3
"KENSINGTON-CEDAR COTTAGE","NIGRUM",906,203471,4,1
"KENSINGTON-CEDAR COTTAGE","NOBILIS",0,263877,1,1
"KENSINGTON-CEDAR COTTAGE","NOOTKATENSIS",181240,123353.333333333,36,2
"KENSINGTON-CEDAR COTTAGE","NUTTALLII",167707,153337.590909091,484,1
"KENSINGTON-CEDAR COTTAGE","OBASSIA",19537,158405.888888889,81,1
"KENSINGTON-CEDAR COTTAGE","OBTUSA",0,168798,1,1
"KENSINGTON-CEDAR COTTAGE","OCCIDENTALIS",227643,142948.210526316,1444,1
"KENSINGTON-CEDAR COTTAGE","OFFICINALIS",2,187793,9,1
"KENSINGTON-CEDAR COTTAGE","OMORIKA",0,172883,1,1
"KENSINGTON-CEDAR COTTAGE","ORIENTALIS",0,10537,1,1
"KENSINGTON-CEDAR COTTAGE","ORNUS",255070,109843.653409091,30976,2
"KENSINGTON-CEDAR COTTAGE","OXYACANTHA",170632,74913.7435897436,1521,2
"KENSINGTON-CEDAR COTTAGE","OXYCARPA",202400,81181.9758064516,15376,3
"KENSINGTON-CEDAR COTTAGE","PALMATUM",242293,152441.117647059,14161,6
"KENSINGTON-CEDAR COTTAGE","PALUSTRIS",226590,151506.931506849,5329,2
"KENSINGTON-CEDAR COTTAGE","PAPYRIFERA",167787,103168.903225806,961,1
"KENSINGTON-CEDAR COTTAGE","PENDULA",144707,68688.6944444444,1296,2
"KENSINGTON-CEDAR COTTAGE","PENNSYLVANICA",203602,153026.728,62500,6
"KENSINGTON-CEDAR COTTAGE","PENNSYLVANICUM",215,134814.727272727,121,1
"KENSINGTON-CEDAR COTTAGE","PERSICA",243626,200381.310344828,13456,3
"KENSINGTON-CEDAR COTTAGE","PHAENOPYRUM",201185,174762.20754717,2809,1
"KENSINGTON-CEDAR COTTAGE","PHELLOS",179902,96221.1818181818,484,1
"KENSINGTON-CEDAR COTTAGE","PISIFERA",197191,153799.5,4,2
"KENSINGTON-CEDAR COTTAGE","PLATANOIDES",253734,136830.775147929,456976,17
"KENSINGTON-CEDAR COTTAGE","PLICATA",259736,141146.351724138,21025,1
"KENSINGTON-CEDAR COTTAGE","PONDEROSA",0,188763,1,1
"KENSINGTON-CEDAR COTTAGE","POPULIFOLIA",10146,22432.8,25,1
"KENSINGTON-CEDAR COTTAGE","PSEUDOACACIA",242654,138407.4,3600,4
"KENSINGTON-CEDAR COTTAGE","PSEUDOCAMELLIA",235760,132363.615384615,169,1
"KENSINGTON-CEDAR COTTAGE","PSEUDOPLATANUS",164815,45470.5696202532,6241,2
"KENSINGTON-CEDAR COTTAGE","PSEUDOSIEBOLDIANUM",0,229435,1,1
"KENSINGTON-CEDAR COTTAGE","PUMILA",174991,84491.1764705882,1156,1
"KENSINGTON-CEDAR COTTAGE","PUNGENS",93362,76871.2857142857,49,1
"KENSINGTON-CEDAR COTTAGE","PURSHIANA",47685,187586.5,100,1
"KENSINGTON-CEDAR COTTAGE","REGIA",103229,136457,9,1
"KENSINGTON-CEDAR COTTAGE","RETICULATA",223081,187022.797619048,7056,1
"KENSINGTON-CEDAR COTTAGE","ROBUR",204942,105845.879120879,8281,4
"KENSINGTON-CEDAR COTTAGE","RUBRA",248566,58902.4263565891,16641,1
"KENSINGTON-CEDAR COTTAGE","RUBRUM",259492,152087.725806452,311364,9
"KENSINGTON-CEDAR COTTAGE","SACCHARINUM",129378,47000.9310344828,841,1
"KENSINGTON-CEDAR COTTAGE","SACCHARUM",27201,78539.4545454545,121,1
"KENSINGTON-CEDAR COTTAGE","SALICINA",111125,230688.6,225,1
"KENSINGTON-CEDAR COTTAGE","SARGENTII",242450,123486.444444444,324,2
"KENSINGTON-CEDAR COTTAGE","SATIVA",244691,138725.363636364,121,1
"KENSINGTON-CEDAR COTTAGE","SERRATA",233808,170107.6,25,2
"KENSINGTON-CEDAR COTTAGE","SERRULA",0,257592,1,1
"KENSINGTON-CEDAR COTTAGE","SERRULATA",264759,80141.3962075848,1004004,9
"KENSINGTON-CEDAR COTTAGE","SIEBOLDII",158973,180618.666666667,9,1
"KENSINGTON-CEDAR COTTAGE","SITCHENSIS",215,201890.193548387,961,1
"KENSINGTON-CEDAR COTTAGE","SPECIES",263737,170873.962264151,11236,1
"KENSINGTON-CEDAR COTTAGE","SPECIOSA",0,70760,1,1
"KENSINGTON-CEDAR COTTAGE","STYRACIFLUA",173419,138846.857142857,3969,2
"KENSINGTON-CEDAR COTTAGE","SUBHIRTELLA",124154,82068.9523809524,441,3
"KENSINGTON-CEDAR COTTAGE","SYLVATICA",264901,147241.440078585,259081,14
"KENSINGTON-CEDAR COTTAGE","SYLVESTRIS",180720,165243.888888889,81,1
"KENSINGTON-CEDAR COTTAGE","SYRIACA",68751,211193.583333333,144,1
"KENSINGTON-CEDAR COTTAGE","TREMULOIDES",144,201937.777777778,324,1
"KENSINGTON-CEDAR COTTAGE","TRIACANTHOS",241743,145722.262295082,3721,5
"KENSINGTON-CEDAR COTTAGE","TRICHOCARPA",26260,188893,4,1
"KENSINGTON-CEDAR COTTAGE","TRUNCATUM",228563,189197.924050633,6241,2
"KENSINGTON-CEDAR COTTAGE","TULIPIFERA",197111,118711.9,3600,2
"KENSINGTON-CEDAR COTTAGE","TYPHINA",0,138765,1,1
"KENSINGTON-CEDAR COTTAGE","VELUTINA",41228,58918,4,1
"KENSINGTON-CEDAR COTTAGE","VIRGINIANA",42844,42581.3870967742,961,2
"KENSINGTON-CEDAR COTTAGE","VULGARIS",36120,186851,4,1
"KENSINGTON-CEDAR COTTAGE","WATERERI  X",59994,73794.3333333333,225,1
"KENSINGTON-CEDAR COTTAGE","X YEDOENSIS",242427,172991.362204724,16129,2
"KENSINGTON-CEDAR COTTAGE","XX",262543,171641.175438596,12996,8
"KENSINGTON-CEDAR COTTAGE","ZUMI",212462,171874.167883212,18769,1
"KERRISDALE","ABIES",164373,207772.6,25,1
"KERRISDALE","ACERIFOLIA   X",143188,136632.237288136,3481,2
"KERRISDALE","ACUMINATA",3,46203.5,4,1
"KERRISDALE","ACUTISSIMA",27886,166793.625,64,1
"KERRISDALE","ALBA",0,213583,1,1
"KERRISDALE","ALNIFOLIA",2,136532,9,1
"KERRISDALE","AMERICANA",251736,115794.629411765,115600,5
"KERRISDALE","AQUIFOLIUM",167036,84255.8461538462,169,1
"KERRISDALE","ARBOREUM",0,41975,1,1
"KERRISDALE","ARIA",160887,165392.631578947,361,2
"KERRISDALE","ARNOLDIANA X",0,225711,1,1
"KERRISDALE","ASCENDENS",24917,109815.8,25,1
"KERRISDALE","ATLANTICA",0,123651,1,1
"KERRISDALE","AUCUPARIA",186755,104122.428571429,784,2
"KERRISDALE","AVELLANA",3088,259106.428571429,49,3
"KERRISDALE","AVIUM",155400,93434.6666666667,441,1
"KERRISDALE","BABYLONICA",258932,59247,81,1
"KERRISDALE","BACCATA",25941,59026.75,16,1
"KERRISDALE","BALSAMEA",0,115558,1,1
"KERRISDALE","BETULUS",262613,175591.047619048,7056,5
"KERRISDALE","BIGNONIOIDES",29951,69168.4,25,1
"KERRISDALE","BILOBA",185403,171442,9,2
"KERRISDALE","BLIREANA",111938,127687,16,1
"KERRISDALE","CALLERYANA",214405,156625.142857143,196,3
"KERRISDALE","CAMPESTRE",208059,139555.771428571,4900,3
"KERRISDALE","CANADENSIS",104401,195362,81,1
"KERRISDALE","CAPPADOCICUM",209738,161693.357142857,784,2
"KERRISDALE","CARNEA   X",217565,175376.2,25,1
"KERRISDALE","CAROLINIANA",29703,248858.333333333,36,1
"KERRISDALE","CERASIFERA",255926,108474.610759494,399424,3
"KERRISDALE","CIRCINATUM",0,44024,1,1
"KERRISDALE","COCCINEA",195657,214768.846153846,1521,1
"KERRISDALE","COMMUNIS",0,60736,1,1
"KERRISDALE","CONTORTA",171937,154116.666666667,9,1
"KERRISDALE","CONTROVERSA",131948,179879,9,1
"KERRISDALE","CORDATA",154047,139776.68,625,2
"KERRISDALE","CRENATA",112039,114672.5,4,1
"KERRISDALE","CRUS-GALLI",2,165327,9,1
"KERRISDALE","DENUDATA",145742,158462.416666667,144,1
"KERRISDALE","DEODARA",69592,92926,9,1
"KERRISDALE","DOUGLASII",74,200291.615384615,169,1
"KERRISDALE","EUCHLORA   X",145671,79384,13225,1
"KERRISDALE","EXCELSIOR",160744,91954.4230769231,6084,3
"KERRISDALE","FLORIBUNDA",258196,96785.3278688525,14884,1
"KERRISDALE","FLORIDA",148975,78038.186440678,3481,2
"KERRISDALE","FRAINETTO",89126,220440.636363636,121,1
"KERRISDALE","FREEMANI   X",250545,165690.32,10000,3
"KERRISDALE","GLYPTOSTROBOIDES",203562,187038.090909091,121,1
"KERRISDALE","GRANDIFLORA",110346,221386.375,64,1
"KERRISDALE","GRANDIFLORA X",258890,49764.5,36,1
"KERRISDALE","GRANDIS",14311,74816.6,25,1
"KERRISDALE","GRISEUM",212360,150369.142857143,196,1
"KERRISDALE","HETEROPHYLLA",61100,105741,4,1
"KERRISDALE","HIPPOCASTANUM",191390,82250.0483870968,15376,1
"KERRISDALE","INVOLUCRATA",57754,205519.230769231,169,1
"KERRISDALE","JACQUEMONTII",1668,198850.1875,256,1
"KERRISDALE","JAPONICA",255903,173771.958333333,5184,2
"KERRISDALE","JAPONICUM",246535,175710.08045977,30276,2
"KERRISDALE","KEWENSIS X",219777,119012.375,64,1
"KERRISDALE","KOBUS",259647,131491.620853081,44521,1
"KERRISDALE","KOREANA",329,259690.666666667,9,1
"KERRISDALE","KOUSA",224156,138695.475409836,3721,4
"KERRISDALE","LAVALLEI  X",182640,204616.75,64,1
"KERRISDALE","LAWSONIANA",194111,132260.315789474,361,1
"KERRISDALE","LUSITANICA",99905,112503.5,36,1
"KERRISDALE","MAACKII",0,248660,1,1
"KERRISDALE","MACROCARPA",0,65242,1,1
"KERRISDALE","MACROPHYLLUM",218632,116161.358024691,6561,1
"KERRISDALE","MENZIESII",251358,121827.78125,1024,1
"KERRISDALE","MERTENSIANA",32,109549,4,1
"KERRISDALE","MONADELPHA",0,254970,1,1
"KERRISDALE","MORDENSIS",211583,188048.15,400,2
"KERRISDALE","NEGUNDO",17,119840.75,16,1
"KERRISDALE","NIGRA",220017,135539.272727273,1089,3
"KERRISDALE","NIGRUM",175819,150738.136363636,484,1
"KERRISDALE","NOOTKATENSIS",0,90125,1,1
"KERRISDALE","NUTTALLII",228521,84613,1296,1
"KERRISDALE","OBASSIA",99277,104926.5,4,1
"KERRISDALE","OCCIDENTALIS",18476,239521,4,1
"KERRISDALE","ORNUS",216722,106240.764705882,289,2
"KERRISDALE","OXYACANTHA",218822,78102.7931034483,841,2
"KERRISDALE","OXYCARPA",13809,167513.5,16,2
"KERRISDALE","PALMATUM",192830,74243.25,64,2
"KERRISDALE","PALUSTRIS",262054,198858.797468354,24964,2
"KERRISDALE","PAPYRIFERA",81498,74228.4285714286,49,1
"KERRISDALE","PENDULA",229834,71820.1606217616,37249,3
"KERRISDALE","PENNSYLVANICA",161260,161833.764705882,4624,5
"KERRISDALE","PERSICA",254325,213464.686567164,4489,3
"KERRISDALE","PHAENOPYRUM",213852,176724.272727273,121,1
"KERRISDALE","PHELLOS",138150,196946.181818182,484,1
"KERRISDALE","PISIFERA",0,47270,1,1
"KERRISDALE","PLATANOIDES",221594,124065.929709466,1138489,15
"KERRISDALE","PLICATA",256388,148598.662162162,5476,1
"KERRISDALE","POPULIFOLIA",31489,53266.0555555556,324,1
"KERRISDALE","PROCERA",63968,97451.5,576,1
"KERRISDALE","PSEUDOACACIA",245469,117019.08,2500,3
"KERRISDALE","PSEUDOCAMELLIA",136207,149210,9,1
"KERRISDALE","PSEUDOPLATANUS",191296,67245.6956521739,4761,2
"KERRISDALE","PUMILA",161000,88705.9230769231,169,1
"KERRISDALE","PUNGENS",29488,70731.6666666667,9,1
"KERRISDALE","REGIA",28208,51920.8,25,1
"KERRISDALE","RETICULATA",156016,206961.8,225,1
"KERRISDALE","ROBUR",249138,121447.857142857,1225,2
"KERRISDALE","RUBRA",140571,124473.461538462,169,1
"KERRISDALE","RUBRUM",259987,172263.252559727,85849,8
"KERRISDALE","RUGOSA",5,222525,9,1
"KERRISDALE","SACCHARINUM",156717,111193.785714286,196,1
"KERRISDALE","SACCHARUM",37669,112950.5,4,1
"KERRISDALE","SALICINA",226691,119065.5,4,1
"KERRISDALE","SARGENTII",211811,180472.727272727,121,1
"KERRISDALE","SATIVA",0,4207,1,1
"KERRISDALE","SERRATA",108784,200316.292682927,1681,3
"KERRISDALE","SERRULATA",261989,101125.067039106,512656,10
"KERRISDALE","SIEBOLDII",169981,142136.363636364,121,1
"KERRISDALE","SOULANGEANA  X",4206,49376,4,1
"KERRISDALE","SPECIES",254993,147754.262295082,3721,1
"KERRISDALE","SPECIOSA",139731,50562.6666666667,576,1
"KERRISDALE","SPECTABILIS",2,95721,9,1
"KERRISDALE","STYRACIFLUA",222942,157316.8,1225,2
"KERRISDALE","SUBHIRTELLA",114370,97605.4117647059,289,2
"KERRISDALE","SYLVATICA",219154,188315.24137931,13456,14
"KERRISDALE","SYLVESTRIS",161189,140917.25,64,1
"KERRISDALE","SYRIACA",52037,212942,169,1
"KERRISDALE","TRIACANTHOS",210367,140165.054054054,5476,6
"KERRISDALE","TRICHOCARPA",12,65240.3333333333,36,1
"KERRISDALE","TRUNCATUM",238453,196296.113043478,13225,3
"KERRISDALE","TULIPIFERA",58738,160211.4,25,2
"KERRISDALE","ULMOIDES",0,182832,1,1
"KERRISDALE","VEITCHII   X",0,47276,1,1
"KERRISDALE","VELUTINA",6,92211.75,16,1
"KERRISDALE","VERTICILLATA",0,45646,1,1
"KERRISDALE","VIRGINIANA",240910,91741,289,3
"KERRISDALE","X BIMUNDORUM",63012,122240,16,1
"KERRISDALE","X YEDOENSIS",248810,185561.092592593,26244,2
"KERRISDALE","XX",263880,183668.715384615,16900,8
"KERRISDALE","YUNNANENSIS",1,118910.5,4,1
"KERRISDALE","ZENII",0,194965,1,1
"KERRISDALE","ZUMI",237981,189539.078651685,7921,1
"KILLARNEY","ABIES",55342,248692.25,16,1
"KILLARNEY","ACERIFOLIA   X",57217,160242.771929825,3249,2
"KILLARNEY","ACUTISSIMA",40233,170350.875,64,1
"KILLARNEY","ALNIFOLIA",8,188319,4,1
"KILLARNEY","AMERICANA",209088,148006.689320388,42436,4
"KILLARNEY","AQUIFOLIUM",0,115107,1,1
"KILLARNEY","ARAUCANA",1,257562.5,4,1
"KILLARNEY","ARGUTUM",1,207899.5,4,1
"KILLARNEY","ARIA",210776,146383.114285714,1225,3
"KILLARNEY","AUCUPARIA",48781,67577.5,4,1
"KILLARNEY","AVIUM",147850,76943.8870967742,3844,2
"KILLARNEY","BABYLONICA",96958,107479,4,1
"KILLARNEY","BETULUS",263245,164496.56402439,107584,5
"KILLARNEY","BILOBA",154771,186622.153846154,169,2
"KILLARNEY","BLIREANA",68808,75028,4,1
"KILLARNEY","BUNGEI",177,182708.142857143,49,1
"KILLARNEY","CALLERYANA",206895,183753.654545455,3025,3
"KILLARNEY","CAMPESTRE",218632,179385.942528736,7569,4
"KILLARNEY","CANADENSIS",185804,178228.184210526,1444,1
"KILLARNEY","CAPPADOCICUM",117542,185806,100,1
"KILLARNEY","CARNEA   X",0,177175,1,1
"KILLARNEY","CAROLINIANA",214256,111002.142857143,2401,1
"KILLARNEY","CERASIFERA",251612,119064.591954023,272484,3
"KILLARNEY","CIRCINATUM",114242,51746.8979591837,2401,1
"KILLARNEY","COCCINEA",0,204693,1,1
"KILLARNEY","COLURNA",95820,154124.333333333,36,1
"KILLARNEY","CONTORTA",2,59000,4,1
"KILLARNEY","CONTROVERSA",69658,199058.4,25,1
"KILLARNEY","CORDATA",146537,80008.1764705882,1156,2
"KILLARNEY","DENUDATA",2994,197093.666666667,9,1
"KILLARNEY","DEODARA",0,106767,1,1
"KILLARNEY","DIOICUS",69775,203757.6,25,1
"KILLARNEY","DOMESTICA",0,46067,1,1
"KILLARNEY","DOUGLASII",120,191360.285714286,49,1
"KILLARNEY","EUCHLORA   X",225677,116687.075443787,456976,1
"KILLARNEY","EUROPAEA   X",90340,65382.1875,256,1
"KILLARNEY","EXCELSIOR",164102,89675.8684210526,1444,2
"KILLARNEY","FLORIBUNDA",144910,105377.6,100,1
"KILLARNEY","FLORIDA",176328,189112.75,16,2
"KILLARNEY","FRAINETTO",37507,194898,49,2
"KILLARNEY","FREEMANI   X",202453,170935.938405797,76176,4
"KILLARNEY","GLAUCA",0,253000,1,1
"KILLARNEY","GLUTINOSA",0,144950,1,1
"KILLARNEY","GLYPTOSTROBOIDES",165219,119062.74137931,3364,1
"KILLARNEY","GRANDIFLORA X",7579,259281,9,1
"KILLARNEY","GRISEUM",123922,177061.125,64,1
"KILLARNEY","HETEROPHYLLA",20599,167060.5,4,1
"KILLARNEY","HIPPOCASTANUM",221969,188953,9,2
"KILLARNEY","INVOLUCRATA",0,201273,1,1
"KILLARNEY","JAPONICA",219223,163253.212121212,1089,2
"KILLARNEY","JAPONICUM",225489,170413.771929825,12996,1
"KILLARNEY","KEWENSIS X",29653,217096.4,100,1
"KILLARNEY","KOBUS",261571,137124.090909091,17424,1
"KILLARNEY","KOUSA",210153,123329.82278481,6241,4
"KILLARNEY","LATIFOLIA",7,40608.1428571429,49,1
"KILLARNEY","LAVALLEI  X",205134,184475.076923077,1521,1
"KILLARNEY","LAWSONIANA",95969,98937.7142857143,196,1
"KILLARNEY","MACROPHYLLUM",157686,110713.714285714,49,1
"KILLARNEY","MAXIMA",0,41309,1,1
"KILLARNEY","MENZIESII",224450,119196.692307692,1521,1
"KILLARNEY","MONOGYNA",1,46606.5,4,1
"KILLARNEY","MORDENSIS",125700,204991.090909091,121,2
"KILLARNEY","NEGUNDO",11206,112253.142857143,49,1
"KILLARNEY","NIGRA",223640,166067.153846154,169,3
"KILLARNEY","NUTTALLII",153325,87262.1,6400,2
"KILLARNEY","OCCIDENTALIS",154135,179649.347826087,529,2
"KILLARNEY","ORNUS",224724,142977.522727273,7744,2
"KILLARNEY","OXYACANTHA",124712,74879.9,900,2
"KILLARNEY","OXYCARPA",223064,106372.026315789,5776,2
"KILLARNEY","PADUS",0,45546,1,1
"KILLARNEY","PALMATUM",203515,129693.75,576,3
"KILLARNEY","PALUSTRIS",220852,103725.786764706,18496,1
"KILLARNEY","PANICULATA",3,90956.5,16,1
"KILLARNEY","PAPYRIFERA",0,108600,1,1
"KILLARNEY","PENDULA",218637,83776.0909090909,1089,2
"KILLARNEY","PENNSYLVANICA",163163,147079.409090909,7744,3
"KILLARNEY","PERSICA",216261,227739.191489362,2209,2
"KILLARNEY","PHAENOPYRUM",214970,138354.361702128,2209,1
"KILLARNEY","PHELLOS",65493,166667.666666667,9,1
"KILLARNEY","PISIFERA",0,185339,1,1
"KILLARNEY","PLATANOIDES",239311,167105.461538462,28561,12
